timestamp,user_id,ip_address,location,device_type,browser,login_success,location_risk,device_risk,browser_risk,time_risk,failed_attempt_risk,total_risk
1723481094.615207,user_299,48.220.68.107,London,desktop,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1732985094.615207,user_439,16.64.90.8,Sydney,tablet,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1737045894.615207,user_112,181.3.19.217,London,desktop,Safari,0,0.2,0.2,0.1,0.2,0.8,0.3
1707410694.615207,user_199,37.94.149.81,Unknown,tablet,Chrome,1,0.8,0.2,0.1,0.2,0.1,0.28
1724863494.615207,user_172,92.30.174.33,Unknown,tablet,Edge,1,0.8,0.2,0.5,0.2,0.1,0.36
1728319494.615207,user_81,164.167.66.116,New York,tablet,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1713631494.615207,user_840,112.179.34.156,Paris,desktop,Firefox,0,0.2,0.2,0.1,0.2,0.8,0.3
1727628294.615207,user_157,66.111.111.42,Tokyo,mobile,Edge,1,0.2,0.6,0.5,0.2,0.1,0.32
1733589894.615207,user_769,21.10.101.75,New York,desktop,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1710348294.615207,user_888,104.110.144.196,Tokyo,desktop,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1714322694.615207,user_423,190.73.110.234,London,desktop,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1718988294.615207,user_172,36.91.185.184,Tokyo,desktop,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1732553094.615207,user_200,243.151.136.219,Paris,mobile,Firefox,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1709916294.615207,user_75,152.87.60.24,New York,mobile,Firefox,0,0.2,0.6,0.1,0.2,0.8,0.38
1730220294.615207,user_270,86.143.120.223,London,desktop,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1709225094.615207,user_461,157.237.136.189,New York,tablet,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1713631494.615207,user_385,6.216.56.147,Paris,tablet,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1736268294.615207,user_209,63.92.214.52,Sydney,mobile,Edge,1,0.2,0.6,0.5,0.2,0.1,0.32
1718556294.615207,user_954,208.47.137.124,New York,desktop,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1728578694.615207,user_381,160.226.147.124,London,tablet,Chrome,0,0.2,0.2,0.1,0.2,0.8,0.3
1711557894.615207,user_263,138.23.27.166,London,desktop,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1736095494.615207,user_762,108.9.247.189,New York,mobile,Chrome,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1717778694.615207,user_654,221.16.10.209,London,desktop,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1725209094.615207,user_258,251.229.184.130,Sydney,tablet,Chrome,0,0.2,0.2,0.1,0.2,0.8,0.3
1726591494.615207,user_6,16.78.125.78,Unknown,desktop,Edge,1,0.8,0.2,0.5,0.2,0.1,0.36
1714495494.615207,user_346,22.205.204.156,New York,desktop,Chrome,0,0.2,0.2,0.1,0.2,0.8,0.3
1733935494.615207,user_765,201.220.202.35,Berlin,tablet,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1722530694.615207,user_696,138.192.167.113,London,desktop,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1708274694.615207,user_930,178.160.130.213,New York,desktop,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1734453894.615207,user_791,58.32.144.62,Paris,mobile,Safari,0,0.2,0.6,0.1,0.2,0.8,0.38
1706805894.615207,user_78,73.145.24.102,New York,tablet,Edge,0,0.2,0.2,0.5,0.2,0.8,0.38
1736786694.615207,user_155,134.73.140.229,Paris,desktop,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1730911494.615207,user_682,157.136.29.86,Paris,desktop,Firefox,0,0.2,0.2,0.1,0.2,0.8,0.3
1712940294.615207,user_25,172.43.127.10,Unknown,mobile,Safari,1,0.8,0.6,0.1,0.2,0.1,0.36
1724258694.615207,user_679,186.193.231.212,Paris,desktop,Safari,0,0.2,0.2,0.1,0.2,0.8,0.3
1714668294.615207,user_335,252.248.28.195,Berlin,desktop,Firefox,0,0.2,0.2,0.1,0.2,0.8,0.3
1722530694.615207,user_236,128.51.31.251,London,desktop,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1729356294.615207,user_434,63.197.90.2,Sydney,desktop,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1712681094.615207,user_326,92.59.217.229,Berlin,desktop,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1731948294.615207,user_710,214.59.30.250,London,tablet,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1714581894.615207,user_129,100.229.21.198,Sydney,mobile,Edge,0,0.2,0.6,0.5,0.2,0.8,0.45999999999999996
1721148294.615207,user_984,27.86.59.73,London,tablet,Chrome,0,0.2,0.2,0.1,0.2,0.8,0.3
1717865094.615207,user_518,237.28.43.174,Unknown,tablet,Firefox,1,0.8,0.2,0.1,0.2,0.1,0.28
1716137094.615207,user_110,141.105.174.106,Sydney,mobile,Chrome,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1726850694.615207,user_955,8.152.60.155,New York,mobile,Safari,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1709225094.615207,user_312,106.246.193.148,London,mobile,Edge,0,0.2,0.6,0.5,0.2,0.8,0.45999999999999996
1727369094.615207,user_132,15.172.19.122,Berlin,tablet,Safari,0,0.2,0.2,0.1,0.2,0.8,0.3
1728060294.615207,user_231,131.50.148.122,New York,desktop,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1709484294.615207,user_551,160.23.27.170,New York,tablet,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1735922694.615207,user_938,28.84.71.77,Sydney,desktop,Firefox,0,0.2,0.2,0.1,0.2,0.8,0.3
1720716294.615207,user_675,125.89.184.233,New York,mobile,Safari,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1711471494.615207,user_215,91.109.76.43,Unknown,tablet,Chrome,1,0.8,0.2,0.1,0.2,0.1,0.28
1716914694.615207,user_36,104.199.139.37,Paris,mobile,Chrome,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1728060294.615207,user_825,19.13.227.141,Paris,desktop,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1737132294.615207,user_854,86.82.195.187,Berlin,tablet,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1706028294.615207,user_998,234.47.29.202,Sydney,desktop,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1727369094.615207,user_489,181.249.219.171,Tokyo,desktop,Chrome,0,0.2,0.2,0.1,0.2,0.8,0.3
1716050694.615207,user_317,23.50.172.101,London,desktop,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1722098694.615207,user_416,139.167.97.185,Paris,tablet,Edge,0,0.2,0.2,0.5,0.2,0.8,0.38
1717865094.615207,user_472,198.47.38.165,Paris,tablet,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1733330694.615207,user_392,25.83.112.168,New York,mobile,Safari,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1711903494.615207,user_721,153.123.81.51,Tokyo,desktop,Firefox,0,0.2,0.2,0.1,0.2,0.8,0.3
1706546694.615207,user_427,37.20.34.218,Sydney,mobile,Firefox,0,0.2,0.6,0.1,0.2,0.8,0.38
1710607494.615207,user_419,179.153.12.7,Sydney,desktop,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1729010694.615207,user_464,59.245.67.151,Tokyo,tablet,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1712940294.615207,user_668,72.55.68.59,Unknown,desktop,Edge,1,0.8,0.2,0.5,0.2,0.1,0.36
1728060294.615207,user_516,124.14.25.128,New York,desktop,Firefox,0,0.2,0.2,0.1,0.2,0.8,0.3
1731084294.615207,user_355,83.191.166.51,Unknown,tablet,Edge,0,0.8,0.2,0.5,0.2,0.8,0.5
1718642694.615207,user_125,211.85.109.238,Berlin,tablet,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1707497094.615207,user_940,231.162.167.215,Berlin,mobile,Firefox,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1727196294.615207,user_237,238.131.188.161,New York,mobile,Edge,1,0.2,0.6,0.5,0.2,0.1,0.32
1729442694.615207,user_560,139.145.6.195,Unknown,tablet,Edge,0,0.8,0.2,0.5,0.2,0.8,0.5
1726677894.615207,user_253,98.185.125.134,Sydney,mobile,Chrome,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1711817094.615207,user_810,212.150.144.223,Tokyo,tablet,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1712508294.615207,user_837,151.212.45.225,Tokyo,desktop,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1710002694.615207,user_204,248.76.172.80,London,mobile,Edge,0,0.2,0.6,0.5,0.2,0.8,0.45999999999999996
1731084294.615207,user_654,52.175.229.165,Paris,desktop,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1732812294.615207,user_165,123.38.38.176,New York,desktop,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1726418694.615207,user_360,139.175.205.121,Tokyo,tablet,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1735663494.615207,user_448,248.225.7.161,Unknown,mobile,Safari,0,0.8,0.6,0.1,0.2,0.8,0.5
1713631494.615207,user_536,141.157.180.12,London,mobile,Firefox,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1722271494.615207,user_415,33.21.71.237,Unknown,mobile,Firefox,0,0.8,0.6,0.1,0.2,0.8,0.5
1721666694.615207,user_804,56.1.56.221,Tokyo,desktop,Chrome,0,0.2,0.2,0.1,0.2,0.8,0.3
1706978694.615207,user_169,78.105.98.254,Tokyo,tablet,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1732207494.615207,user_742,250.35.252.60,London,tablet,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1713804294.615207,user_657,81.32.184.97,Berlin,mobile,Edge,1,0.2,0.6,0.5,0.2,0.1,0.32
1721753094.615207,user_99,55.170.88.172,London,tablet,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1716223494.615207,user_219,42.59.253.200,London,tablet,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1708620294.615207,user_809,83.54.108.29,Unknown,tablet,Safari,1,0.8,0.2,0.1,0.2,0.1,0.28
1733762694.615207,user_937,253.62.219.187,London,desktop,Chrome,0,0.2,0.2,0.1,0.2,0.8,0.3
1733589894.615207,user_476,95.20.96.175,Sydney,desktop,Chrome,0,0.2,0.2,0.1,0.2,0.8,0.3
1732553094.615207,user_899,117.17.234.12,Tokyo,tablet,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1711385094.615207,user_735,231.6.77.90,Sydney,desktop,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1719852294.615207,user_981,241.119.143.218,Paris,desktop,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1722962694.615207,user_395,25.156.81.214,New York,desktop,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1732121094.615207,user_968,131.215.196.40,Paris,mobile,Firefox,0,0.2,0.6,0.1,0.2,0.8,0.38
1721407494.615207,user_612,220.215.73.30,Sydney,desktop,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1705941894.615207,user_10,214.186.224.57,Paris,desktop,Edge,0,0.2,0.2,0.5,0.2,0.8,0.38
1723394694.615207,user_466,127.40.31.236,Unknown,tablet,Safari,0,0.8,0.2,0.1,0.2,0.8,0.42000000000000004
1723999494.615207,user_271,105.139.206.174,Unknown,tablet,Safari,1,0.8,0.2,0.1,0.2,0.1,0.28
1735836294.615207,user_329,44.49.221.166,Berlin,tablet,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1708188294.615207,user_254,249.181.200.124,New York,desktop,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1712162694.615207,user_980,240.119.83.117,New York,tablet,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1719074694.615207,user_345,219.5.170.118,New York,tablet,Edge,0,0.2,0.2,0.5,0.2,0.8,0.38
1707583494.615207,user_809,23.51.150.251,Tokyo,desktop,Chrome,0,0.2,0.2,0.1,0.2,0.8,0.3
1716309894.615207,user_532,224.176.232.239,New York,mobile,Chrome,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1730652294.615207,user_435,139.48.205.250,London,tablet,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1706114694.615207,user_601,104.201.250.24,Unknown,tablet,Chrome,0,0.8,0.2,0.1,0.2,0.8,0.42000000000000004
1723740294.615207,user_274,139.253.23.192,Sydney,tablet,Safari,0,0.2,0.2,0.1,0.2,0.8,0.3
1736268294.615207,user_708,192.183.58.204,London,desktop,Edge,0,0.2,0.2,0.5,0.2,0.8,0.38
1713890694.615207,user_937,142.169.68.250,Unknown,tablet,Firefox,1,0.8,0.2,0.1,0.2,0.1,0.28
1727628294.615207,user_218,124.157.190.190,New York,desktop,Safari,0,0.2,0.2,0.1,0.2,0.8,0.3
1719938694.615207,user_206,35.105.96.185,Paris,mobile,Chrome,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1708533894.615207,user_905,194.217.20.140,Tokyo,tablet,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1734108294.615207,user_694,38.156.228.238,Sydney,mobile,Edge,1,0.2,0.6,0.5,0.2,0.1,0.32
1733935494.615207,user_467,87.52.92.109,Paris,desktop,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1718901894.615207,user_378,248.127.124.155,Paris,desktop,Safari,0,0.2,0.2,0.1,0.2,0.8,0.3
1708274694.615207,user_146,71.22.196.43,Paris,desktop,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1712853894.615207,user_239,218.151.110.132,Paris,tablet,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1722962694.615207,user_738,50.157.30.130,Berlin,mobile,Edge,1,0.2,0.6,0.5,0.2,0.1,0.32
1719593094.615207,user_913,87.56.162.236,New York,tablet,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1712508294.615207,user_971,212.181.107.7,New York,desktop,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1732121094.615207,user_573,24.248.224.74,London,desktop,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1718729094.615207,user_946,1.116.46.55,New York,desktop,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1724690694.615207,user_118,183.128.137.10,Paris,desktop,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1725641094.615207,user_353,181.141.146.193,Unknown,desktop,Safari,1,0.8,0.2,0.1,0.2,0.1,0.28
1724258694.615207,user_680,42.66.58.208,London,tablet,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1710089094.615207,user_485,231.218.191.31,New York,mobile,Edge,1,0.2,0.6,0.5,0.2,0.1,0.32
1732207494.615207,user_2,196.30.227.228,Sydney,tablet,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1726159494.615207,user_210,162.70.157.213,Tokyo,tablet,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1734885894.615207,user_639,14.250.8.129,Tokyo,tablet,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1729010694.615207,user_979,245.87.30.205,New York,desktop,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1730911494.615207,user_877,190.78.212.213,Unknown,mobile,Safari,1,0.8,0.6,0.1,0.2,0.1,0.36
1709829894.615207,user_695,217.79.154.151,Unknown,desktop,Safari,1,0.8,0.2,0.1,0.2,0.1,0.28
1727541894.615207,user_641,218.238.83.122,New York,tablet,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1731775494.615207,user_321,244.75.40.69,Tokyo,mobile,Firefox,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1734367494.615207,user_838,204.101.202.101,Paris,desktop,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1724085894.615207,user_584,8.31.243.222,Sydney,mobile,Safari,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1718988294.615207,user_142,192.13.9.120,New York,mobile,Edge,1,0.2,0.6,0.5,0.2,0.1,0.32
1724949894.615207,user_293,225.45.94.42,London,desktop,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1730997894.615207,user_56,44.168.162.23,New York,tablet,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1711125894.615207,user_771,231.204.210.191,Unknown,desktop,Chrome,0,0.8,0.2,0.1,0.2,0.8,0.42000000000000004
1724172294.615207,user_862,134.36.214.181,Tokyo,desktop,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1710607494.615207,user_459,227.152.137.203,Unknown,desktop,Chrome,1,0.8,0.2,0.1,0.2,0.1,0.28
1735749894.615207,user_194,116.95.132.65,Paris,tablet,Chrome,0,0.2,0.2,0.1,0.2,0.8,0.3
1732034694.615207,user_362,47.188.219.9,Berlin,mobile,Chrome,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1712594694.615207,user_830,127.165.199.252,Tokyo,tablet,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1725641094.615207,user_354,23.171.40.213,London,tablet,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1713977094.615207,user_324,216.11.143.192,London,tablet,Edge,0,0.2,0.2,0.5,0.2,0.8,0.38
1709484294.615207,user_289,254.161.96.20,New York,desktop,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1716482694.615207,user_728,160.114.3.88,Unknown,desktop,Edge,0,0.8,0.2,0.5,0.2,0.8,0.5
1713545094.615207,user_882,7.33.130.46,Tokyo,desktop,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1722703494.615207,user_292,48.17.157.34,New York,tablet,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1707669894.615207,user_261,1.121.76.234,New York,mobile,Edge,1,0.2,0.6,0.5,0.2,0.1,0.32
1721234694.615207,user_706,65.177.122.31,New York,tablet,Firefox,0,0.2,0.2,0.1,0.2,0.8,0.3
1722617094.615207,user_809,51.243.40.56,Tokyo,mobile,Edge,0,0.2,0.6,0.5,0.2,0.8,0.45999999999999996
1734453894.615207,user_881,107.235.254.96,Sydney,mobile,Safari,0,0.2,0.6,0.1,0.2,0.8,0.38
1711471494.615207,user_493,219.180.200.44,Berlin,tablet,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1715013894.615207,user_813,5.120.100.231,Paris,tablet,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1732293894.615207,user_746,60.3.6.62,Paris,mobile,Firefox,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1711903494.615207,user_378,124.158.183.231,Berlin,mobile,Edge,0,0.2,0.6,0.5,0.2,0.8,0.45999999999999996
1727369094.615207,user_468,238.114.47.38,New York,desktop,Firefox,0,0.2,0.2,0.1,0.2,0.8,0.3
1724431494.615207,user_545,235.221.31.95,Paris,tablet,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1727714694.615207,user_9,112.78.188.30,London,desktop,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1710521094.615207,user_873,135.248.164.30,Tokyo,mobile,Chrome,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1735749894.615207,user_992,113.40.4.130,Unknown,tablet,Edge,1,0.8,0.2,0.5,0.2,0.1,0.36
1707669894.615207,user_863,92.8.170.10,Berlin,tablet,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1733935494.615207,user_797,32.132.154.188,Unknown,tablet,Chrome,0,0.8,0.2,0.1,0.2,0.8,0.42000000000000004
1709743494.615207,user_542,237.68.93.72,New York,desktop,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1729701894.615207,user_132,57.73.168.123,London,tablet,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1715273094.615207,user_358,121.1.97.61,London,mobile,Chrome,0,0.2,0.6,0.1,0.2,0.8,0.38
1735404294.615207,user_440,73.162.210.131,New York,tablet,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1710866694.615207,user_803,101.58.203.233,New York,mobile,Safari,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1716482694.615207,user_900,72.183.38.215,London,desktop,Safari,0,0.2,0.2,0.1,0.2,0.8,0.3
1715964294.615207,user_735,176.137.203.87,New York,tablet,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1718729094.615207,user_488,61.21.146.211,Paris,mobile,Safari,0,0.2,0.6,0.1,0.2,0.8,0.38
1719593094.615207,user_675,184.38.244.225,Unknown,desktop,Edge,0,0.8,0.2,0.5,0.2,0.8,0.5
1710002694.615207,user_831,234.147.139.31,Berlin,mobile,Safari,0,0.2,0.6,0.1,0.2,0.8,0.38
1725122694.615207,user_249,133.168.74.200,New York,tablet,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1715100294.615207,user_327,247.205.177.35,New York,desktop,Firefox,0,0.2,0.2,0.1,0.2,0.8,0.3
1727369094.615207,user_512,229.158.99.216,Berlin,mobile,Safari,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1722444294.615207,user_461,143.25.7.9,Berlin,mobile,Firefox,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1727369094.615207,user_526,180.19.60.179,London,tablet,Edge,0,0.2,0.2,0.5,0.2,0.8,0.38
1709311494.615207,user_399,5.100.164.112,Paris,desktop,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1720457094.615207,user_776,19.27.104.18,New York,mobile,Chrome,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1707497094.615207,user_964,51.189.236.32,Paris,mobile,Safari,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1722185094.615207,user_616,45.10.45.228,Unknown,tablet,Edge,1,0.8,0.2,0.5,0.2,0.1,0.36
1711730694.615207,user_795,146.203.161.231,New York,mobile,Chrome,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1725209094.615207,user_185,129.176.31.210,Berlin,mobile,Firefox,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1723653894.615207,user_208,170.174.190.156,Sydney,mobile,Safari,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1714841094.615207,user_54,106.209.204.22,Berlin,desktop,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1724604294.615207,user_376,120.36.202.54,London,desktop,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1711212294.615207,user_587,15.160.16.113,Tokyo,tablet,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1708015494.615207,user_471,140.192.39.160,Paris,tablet,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1708879494.615207,user_860,47.199.41.28,Unknown,desktop,Firefox,1,0.8,0.2,0.1,0.2,0.1,0.28
1706460294.615207,user_303,89.40.121.194,Paris,mobile,Edge,0,0.2,0.6,0.5,0.2,0.8,0.45999999999999996
1726505094.615207,user_258,60.155.246.123,New York,mobile,Firefox,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1721925894.615207,user_701,50.43.75.158,London,tablet,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1720111494.615207,user_810,37.154.146.34,Tokyo,tablet,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1732898694.615207,user_254,179.175.27.102,Sydney,mobile,Firefox,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1734108294.615207,user_813,19.101.27.4,Paris,mobile,Edge,1,0.2,0.6,0.5,0.2,0.1,0.32
1725036294.615207,user_583,203.46.46.3,Sydney,mobile,Edge,0,0.2,0.6,0.5,0.2,0.8,0.45999999999999996
1733589894.615207,user_785,46.215.30.58,London,mobile,Chrome,0,0.2,0.6,0.1,0.2,0.8,0.38
1730652294.615207,user_174,68.1.167.86,Sydney,tablet,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1718729094.615207,user_854,182.110.40.235,New York,mobile,Safari,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1736700294.615207,user_59,102.239.140.217,Berlin,desktop,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1706805894.615207,user_219,119.28.122.113,New York,tablet,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1717260294.615207,user_807,130.39.241.143,Berlin,tablet,Safari,0,0.2,0.2,0.1,0.2,0.8,0.3
1728665094.615207,user_806,97.27.18.84,Sydney,tablet,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1727628294.615207,user_515,66.36.215.8,New York,desktop,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1736613894.615207,user_191,42.131.70.191,Berlin,tablet,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1719765894.615207,user_917,37.53.132.227,London,mobile,Safari,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1736873094.615207,user_687,205.33.200.231,Tokyo,tablet,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1721839494.615207,user_120,175.251.95.102,Tokyo,desktop,Firefox,0,0.2,0.2,0.1,0.2,0.8,0.3
1725727494.615207,user_189,239.234.135.1,Berlin,desktop,Firefox,0,0.2,0.2,0.1,0.2,0.8,0.3
1732725894.615207,user_856,181.22.28.147,Unknown,mobile,Edge,1,0.8,0.6,0.5,0.2,0.1,0.44000000000000006
1710780294.615207,user_747,119.6.18.62,Tokyo,tablet,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1711903494.615207,user_481,101.109.123.74,Tokyo,desktop,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1715618694.615207,user_456,113.51.113.89,Tokyo,mobile,Safari,0,0.2,0.6,0.1,0.2,0.8,0.38
1735404294.615207,user_152,232.14.80.83,Berlin,desktop,Edge,0,0.2,0.2,0.5,0.2,0.8,0.38
1737045894.615207,user_616,106.248.121.163,Unknown,tablet,Safari,0,0.8,0.2,0.1,0.2,0.8,0.42000000000000004
1729356294.615207,user_837,185.9.70.204,Unknown,tablet,Safari,0,0.8,0.2,0.1,0.2,0.8,0.42000000000000004
1731689094.615207,user_593,251.170.15.182,Sydney,mobile,Safari,0,0.2,0.6,0.1,0.2,0.8,0.38
1736527494.615207,user_750,249.75.185.162,Paris,mobile,Firefox,0,0.2,0.6,0.1,0.2,0.8,0.38
1709138694.615207,user_168,120.182.216.35,Sydney,desktop,Safari,0,0.2,0.2,0.1,0.2,0.8,0.3
